DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
12825986.72,856.66,38.49,852.45,612.5,0,0,0,0,0,0,
12825976.51,310.79,28.35,301.99,450.75,0,0,0,0,0,0,
12825966.30,321.65,25.78,313.59,408.25,0,0,0,0,0,0,
12825956.10,581.24,30.3,572.2,475.37,0,0,0,0,0,0,
12825945.89,934.95,44.72,930.81,711.29,0,0,0,0,0,0,
12825935.67,297.14,37.92,299.84,606.58,0,0,0,0,0,0,
12825925.47,370.12,19.95,353.62,314.06,0,0,0,0,0,0,
12825915.28,449.4,29.42,445.06,466.07,0,0,0,0,0,0,
12825905.06,648,51.69,644.12,823.09,0,0,0,0,0,0,
12825894.84,650.32,37.15,647.86,591.42,0,0,0,0,0,0,
12825884.63,419.26,22.13,413.83,355,0,0,0,0,0,0,
12825874.43,295.4,21.92,291.28,347.86,0,0,0,0,0,0,
12825864.22,391.82,20.29,387.89,320.92,0,0,0,0,0,0,
12825854.01,915.34,45.16,914.63,720.48,0,0,0,0,0,0,
12825843.79,335.28,39.9,327.39,636.37,0,0,0,0,0,0,
12825833.58,340.47,18.67,326.68,295.21,0,0,0,0,0,0,
12825823.39,382.43,27.72,373.6,438.64,0,0,0,0,0,0,
12825813.18,483.65,27.22,480.83,432.09,0,0,0,0,0,0,
12825802.95,857.8,43.37,859.97,693.15,0,0,0,0,0,0,
12825792.76,327.48,32.44,324.58,511.15,0,0,0,0,0,0,
12825782.56,308.29,20.16,298.4,319.5,0,0,0,0,0,0,
12825772.35,556.78,31.46,548.39,498.13,0,0,0,0,0,0,
12825762.14,898.8,45.65,893.85,727.52,0,0,0,0,0,0,
12825751.92,356.1,39.3,349.94,627.91,0,0,0,0,0,0,
12825741.70,367.95,19.58,347.31,307.31,0,0,0,0,0,0,
12825731.49,398.67,26.81,391.34,423.14,0,0,0,0,0,0,
12825721.30,652.59,51.36,647.44,818.09,0,0,0,0,0,0,
12825711.07,711.73,36.79,705.31,584.16,0,0,0,0,0,0,
12825700.85,437.98,25.05,428.54,397.68,0,0,0,0,0,0,
12825690.64,268.67,20.65,263.17,326.24,0,0,0,0,0,0,
12825680.45,535.91,29.38,534.42,466.43,0,0,0,0,0,0,
12825670.23,919.48,42.93,918.82,687.58,0,0,0,0,0,0,
12825660.03,330.32,38.89,322.6,615.71,0,0,0,0,0,0,
12825649.81,275.75,15.96,270.63,254.78,0,0,0,0,0,0,
12825639.61,483.33,32.06,481.83,508.44,0,0,0,0,0,0,
12825629.40,814.82,49.6,811.12,789.45,0,0,0,0,0,0,
12825619.19,484.8,39.33,479.73,626.13,0,0,0,0,0,0,
12825608.98,414.59,20.93,399.87,330.97,0,0,0,0,0,0,
12825598.77,365.01,27.24,357.29,431.13,0,0,0,0,0,0,
12825588.52,621.16,46.66,613.11,741.14,0,0,0,0,0,0,
12825578.31,775.19,36.63,768.41,576.53,0,0,0,0,0,0,
12825568.10,362.62,24.33,346.27,384.23,0,0,0,0,0,0,
12825557.86,269.71,23.61,263.35,375.35,0,0,0,0,0,0,
12825547.68,448.68,23.21,444.74,367.78,0,0,0,0,0,0,
12825537.47,485.86,41.68,482.63,662.84,0,0,0,0,0,0,
12825527.24,717.16,36.94,704.49,588.25,0,0,0,0,0,0,
12825517.04,451.14,26.01,433.57,408.99,0,0,0,0,0,0,
12825506.83,285.74,20.81,276.85,326.63,0,0,0,0,0,0,
12825496.63,602.93,38.37,596.59,608.42,0,0,0,0,0,0,
12825486.41,853.67,41.28,844.99,655.48,0,0,0,0,0,0,
12825476.20,316.83,30.71,295.72,484.82,0,0,0,0,0,0,
12825465.99,304.88,25.21,291.06,397.05,0,0,0,0,0,0,
12825455.79,583.19,29.97,574.91,474.2,0,0,0,0,0,0,
12825445.59,882.5,44.83,876.9,712.76,0,0,0,0,0,0,
12825435.36,340.44,39.15,337.08,622.59,0,0,0,0,0,0,
12825425.15,374.44,19.73,361.94,310.06,0,0,0,0,0,0,
12825414.96,419.31,28.15,409.11,441.69,0,0,0,0,0,0,
12825404.74,587.95,47.69,581.38,758.46,0,0,0,0,0,0,
12825394.54,745.4,34.78,735.13,553.64,0,0,0,0,0,0,
12825384.33,382.69,23.97,366.8,376.7,0,0,0,0,0,0,
12825374.11,287.48,23.98,281.7,382.17,0,0,0,0,0,0,
12825363.90,482.96,25.29,479.72,400.39,0,0,0,0,0,0,
12825353.69,912.23,44.71,909.05,713.58,0,0,0,0,0,0,
12825343.47,324.78,39.98,311.64,633.53,0,0,0,0,0,0,
12825333.27,364.85,19.07,353.05,302.54,0,0,0,0,0,0,
12825323.07,415.33,27.35,412.4,434.02,0,0,0,0,0,0,
12825312.88,775.14,53.93,771.82,860.47,0,0,0,0,0,0,
12825302.68,620.6,39.84,616.13,636.21,0,0,0,0,0,0,
12825292.45,422.95,20.46,407.33,323.87,0,0,0,0,0,0,
12825282.24,351.54,28.59,342.1,452.72,0,0,0,0,0,0,
12825272.05,607.42,44.55,603.28,709.09,0,0,0,0,0,0,
12825261.82,805.55,35.47,803.22,564.27,0,0,0,0,0,0,
12825251.62,329.92,25.61,320.47,401.23,0,0,0,0,0,0,
12825241.41,345.27,26.51,336.9,419.57,0,0,0,0,0,0,
12825231.21,557.27,29.75,554.43,470.82,0,0,0,0,0,0,
12825220.99,891.55,41.6,887.65,661.58,0,0,0,0,0,0,
12825210.78,299.7,38.55,292.26,615.19,0,0,0,0,0,0,
12825200.57,338.84,19.32,326.35,307.25,0,0,0,0,0,0,
12825190.36,376.95,26.54,375.93,419.89,0,0,0,0,0,0,
12825180.14,686.25,52.79,684.66,843.5,0,0,0,0,0,0,
12825169.93,684.06,36.39,682.7,579.82,0,0,0,0,0,0,
12825159.72,381.24,18.84,371.09,296.05,0,0,0,0,0,0,
12825149.51,300.99,25.47,293.7,404.86,0,0,0,0,0,0,
12825139.32,600.08,31.68,598.15,503.21,0,0,0,0,0,0,
12825129.10,892.52,44.29,893.03,708.78,0,0,0,0,0,0,
12825118.90,329.37,35.84,317.86,566.96,0,0,0,0,0,0,
12825108.70,284.88,16.24,276.7,258.19,0,0,0,0,0,0,
12825098.51,521.22,34.27,520.35,545.52,0,0,0,0,0,0,
12825088.29,882.71,47.97,882.24,766.17,0,0,0,0,0,0,
12825078.09,401.29,39.93,395.42,636.17,0,0,0,0,0,0,
12825067.88,389.02,20.12,377.25,317.92,0,0,0,0,0,0,
12825057.68,364.75,26.54,361.92,420.71,0,0,0,0,0,0,
12825047.47,663.51,50.27,662.14,799.08,0,0,0,0,0,0,
12825037.25,742.65,38.26,725.96,604.07,0,0,0,0,0,0,
12825027.05,423.86,23.83,401.01,373.7,0,0,0,0,0,0,
12825016.82,280.66,21.17,272.97,333.2,0,0,0,0,0,0,
12825006.57,486.73,26.72,482.09,423.02,0,0,0,0,0,0,
12824996.36,953.12,44.45,951.85,705.07,0,0,0,0,0,0,
12824986.14,281.99,38.84,281.99,621.07,0,0,0,0,0,0,
12824975.93,365.22,19.31,351.02,305.68,0,0,0,0,0,0,
12824965.73,420.45,27.7,416.09,439.86,0,0,0,0,0,0,
12824955.52,753.17,52.6,753.33,838.75,0,0,0,0,0,0,
12824945.30,573.14,38.64,567.48,613.78,0,0,0,0,0,0,
12824935.09,407.85,20.75,394.7,328.49,0,0,0,0,0,0,
12824924.88,332.9,26.9,330.92,427.97,0,0,0,0,0,0,
12824914.68,605.35,44.75,603.31,714.49,0,0,0,0,0,0,
12824904.45,809.2,35.58,806,568.15,0,0,0,0,0,0,
12824894.26,333.08,25.55,322.12,403.63,0,0,0,0,0,0,
12824884.03,349.48,26.51,339.67,414.79,0,0,0,0,0,0,
12824873.82,582.04,32.09,578.3,510.08,0,0,0,0,0,0,
12824863.61,932.01,44.11,928.26,703.69,0,0,0,0,0,0,
12824853.39,331.36,38.29,313.95,610.07,0,0,0,0,0,0,
12824843.20,298.62,16.65,288.4,264.15,0,0,0,0,0,0,
12824833.00,503.68,32.95,499.08,521.95,0,0,0,0,0,0,
12824822.81,778.25,49.02,770.34,779.7,0,0,0,0,0,0,
12824812.59,528.05,39.8,519.48,631.99,0,0,0,0,0,0,
12824802.39,420.95,21.23,409.27,335.07,0,0,0,0,0,0,
12824792.19,357.77,27.49,349.06,434.31,0,0,0,0,0,0,
12824781.98,639.75,47.35,635.02,753.87,0,0,0,0,0,0,
12824771.75,733.52,35.45,734.09,565.9,0,0,0,0,0,0,
12824761.55,391.48,24.63,382.93,390.67,0,0,0,0,0,0,
12824751.32,295.83,23.01,291.53,364.71,0,0,0,0,0,0,
12824741.13,607.54,34.23,605.96,542.15,0,0,0,0,0,0,
12824730.93,891.12,45.99,889.1,736.23,0,0,0,0,0,0,
12824720.72,314.59,33.48,307.98,531.23,0,0,0,0,0,0,
12824710.52,313.42,18.92,306.38,296.2,0,0,0,0,0,0,
12824700.31,503.13,30.94,498.32,490.59,0,0,0,0,0,0,
12824690.12,850.17,48.1,843.95,764.51,0,0,0,0,0,0,
12824679.90,451.71,39.18,433.45,620.41,0,0,0,0,0,0,
12824669.68,397.92,20.58,380.24,326.54,0,0,0,0,0,0,
12824659.48,386.64,28.12,380.18,443.46,0,0,0,0,0,0,
12824649.21,671.24,50.66,666.51,806.73,0,0,0,0,0,0,
12824638.99,688.91,36.4,681.06,579.12,0,0,0,0,0,0,
12824628.77,432.92,25.28,423.09,401.59,0,0,0,0,0,0,
12824618.57,270.59,20.05,260.55,316.72,0,0,0,0,0,0,
12824608.37,512.92,28.03,502.83,442.05,0,0,0,0,0,0,
12824598.16,820.52,41.15,816.43,656.1,0,0,0,0,0,0,
12824587.94,347.97,38.73,342.22,616.53,0,0,0,0,0,0,
12824577.73,379.36,19.66,370.51,311.44,0,0,0,0,0,0,
12824567.53,407.62,27.88,405.08,442.77,0,0,0,0,0,0,
12824557.34,745.17,54.15,740.59,863.14,0,0,0,0,0,0,
12824547.12,633.35,39.27,620.89,619.42,0,0,0,0,0,0,
12824536.90,440.84,21.71,427.98,343.12,0,0,0,0,0,0,
12824526.68,334.78,25.25,328.56,399.22,0,0,0,0,0,0,
12824516.47,552.35,38.35,552.29,610.87,0,0,0,0,0,0,
12824506.28,834.9,36.53,827.1,580.55,0,0,0,0,0,0,
12824496.07,309.42,29.33,295.9,467.34,0,0,0,0,0,0,
12824485.88,284.27,24.96,272.19,395.28,0,0,0,0,0,0,
12824475.56,473.23,23.41,465.04,369.22,0,0,0,0,0,0,
12824465.34,867.01,49.73,860.56,791.55,0,0,0,0,0,0,
12824455.13,394.52,37.35,389.88,594.99,0,0,0,0,0,0,
12824444.90,427.81,21.07,417.78,333.23,0,0,0,0,0,0,
12824434.69,349.64,27.72,347.09,442.56,0,0,0,0,0,0,
12824424.47,586.46,43.95,586.56,701.73,0,0,0,0,0,0,
12824414.26,803.53,35.13,792.59,558.74,0,0,0,0,0,0,
12824404.05,347.04,25.46,336.27,400.16,0,0,0,0,0,0,
12824393.83,330.21,25.89,321.01,411.57,0,0,0,0,0,0,
12824383.64,557,29.68,555.59,470.93,0,0,0,0,0,0,
12824373.42,940.86,43.1,936.71,689.15,0,0,0,0,0,0,
12824363.21,278.83,40.41,265.47,640.56,0,0,0,0,0,0,
12824353.01,336.6,16.66,323.82,263.66,0,0,0,0,0,0,
12824342.81,450.86,29.49,443.6,462.04,0,0,0,0,0,0,
12824332.59,784.54,53.39,781.72,851.48,0,0,0,0,0,0,
12824322.36,551.37,38.49,540.05,610.58,0,0,0,0,0,0,
12824312.14,410.67,20.21,391.58,319.45,0,0,0,0,0,0,
12824301.94,333.4,23.44,322.12,368.83,0,0,0,0,0,0,
12824291.73,566.35,38.71,560.36,614.46,0,0,0,0,0,0,
12824281.50,851.64,40.17,844.6,638.42,0,0,0,0,0,0,
12824271.30,335.32,29.94,320.89,471.83,0,0,0,0,0,0,
12824261.10,310.94,25.89,301.67,410.27,0,0,0,0,0,0,
12824250.90,541.17,26.87,533.04,423.97,0,0,0,0,0,0,
12824240.68,772.58,44.57,769.38,709.27,0,0,0,0,0,0,
12824230.46,447.14,39.32,433.16,625.84,0,0,0,0,0,0,
12824220.25,357.5,19.55,347.79,310.31,0,0,0,0,0,0,
12824210.05,383.49,27.18,377.57,429.71,0,0,0,0,0,0,
12824199.85,425.25,21.7,420.43,342.33,0,0,0,0,0,0,
12824189.63,909.08,44.94,906.66,713.59,0,0,0,0,0,0,
12824179.42,330.81,37.17,331.8,593.08,0,0,0,0,0,0,
12824169.23,302.14,16.94,288.47,263.54,0,0,0,0,0,0,
12824159.03,497.25,32.77,492.69,518.83,0,0,0,0,0,0,
12824148.82,844.15,48.91,843.14,780.04,0,0,0,0,0,0,
12824138.60,412.01,36.95,402.47,586.11,0,0,0,0,0,0,
12824128.37,418.5,20.85,399.48,330.8,0,0,0,0,0,0,
12824118.17,301.1,21.82,290.83,342.82,0,0,0,0,0,0,
12824107.96,596.12,41.03,589.48,652.67,0,0,0,0,0,0,
12824097.73,853.87,39.67,853.22,631.53,0,0,0,0,0,0,
12824087.52,310.19,28.76,305.29,455.75,0,0,0,0,0,0,
12824077.32,299.28,25.3,289.59,400.58,0,0,0,0,0,0,
12824067.12,559.06,28.39,546.94,447.21,0,0,0,0,0,0,
12824056.92,637.09,44.25,632.14,705.46,0,0,0,0,0,0,
12824046.70,563.22,38.34,556.63,612.34,0,0,0,0,0,0,
12824036.48,424.42,20.73,412.07,329.13,0,0,0,0,0,0,
12824026.27,369.29,29.26,365.55,464.04,0,0,0,0,0,0,
12824016.06,611.26,45.9,611.2,732.45,0,0,0,0,0,0,
12824005.86,767.19,35.61,761,567.5,0,0,0,0,0,0,
12823995.65,369.7,24.85,361.97,393.19,0,0,0,0,0,0,
12823985.45,286.63,24.38,284.64,389.17,0,0,0,0,0,0,
12823975.25,483.39,24.9,483.44,395.34,0,0,0,0,0,0,
12823965.03,815.57,44.12,812.03,698.17,0,0,0,0,0,0,
12823954.81,413.27,40.14,407.7,639.95,0,0,0,0,0,0,
12823944.53,382.89,19.26,364.57,303.72,0,0,0,0,0,0,
12823934.33,404.8,27.81,398.01,440.48,0,0,0,0,0,0,
12823924.12,715.84,54.86,709.21,873.3,0,0,0,0,0,0,
12823913.91,661.44,35.93,654.24,573.02,0,0,0,0,0,0,
12823903.71,451.41,23.61,437.84,371.85,0,0,0,0,0,0,
12823893.50,296.19,21.84,293.52,347.16,0,0,0,0,0,0,
12823883.29,596.93,40.17,596.04,640.49,0,0,0,0,0,0,
12823873.06,842.18,38.52,838.49,614.08,0,0,0,0,0,0,
12823862.86,319.8,30.14,307.44,477.84,0,0,0,0,0,0,
12823852.66,273.59,25.02,265.87,397.07,0,0,0,0,0,0,
12823842.46,484.18,23.84,478.47,377.38,0,0,0,0,0,0,
12823832.26,590.62,47.18,587.74,751.49,0,0,0,0,0,0,
12823822.05,668.92,39.74,652.64,628.91,0,0,0,0,0,0,
12823811.84,420.82,20.71,403.13,324.75,0,0,0,0,0,0,
12823801.64,315,23.07,300.1,356.92,0,0,0,0,0,0,
12823791.43,478.08,25.82,473.1,409.21,0,0,0,0,0,0,
12823781.21,785.65,39.67,782.82,629.91,0,0,0,0,0,0,
12823770.99,365.76,38.74,362.89,618.7,0,0,0,0,0,0,
12823760.78,370.94,19.51,353.74,309.49,0,0,0,0,0,0,
12823750.57,359.77,27.1,349.18,427.44,0,0,0,0,0,0,
12823740.36,661.21,49.68,657,789.77,0,0,0,0,0,0,
12823730.15,729.3,37.66,723.81,599.6,0,0,0,0,0,0,
12823719.94,397.66,22.65,383.76,354.65,0,0,0,0,0,0,
12823709.71,292.5,22.82,284.67,360.19,0,0,0,0,0,0,
12823699.51,629.02,35.84,620.38,566.54,0,0,0,0,0,0,
12823689.28,879.61,44.8,875.19,712.43,0,0,0,0,0,0,
12823679.08,315.04,32.26,305.35,510.39,0,0,0,0,0,0,
12823668.88,284.8,20.29,276.72,322.21,0,0,0,0,0,0,
12823658.68,567.8,32.59,561.94,515.24,0,0,0,0,0,0,
12823648.46,711.71,45.52,711.24,724.95,0,0,0,0,0,0,
12823638.25,506.17,38.81,500.69,617.3,0,0,0,0,0,0,
12823628.03,424.04,21.59,408.89,337.04,0,0,0,0,0,0,
12823617.79,358.17,27.84,349.44,441.4,0,0,0,0,0,0,
12823607.58,633.06,46.93,626.41,746.02,0,0,0,0,0,0,
12823597.35,736.52,34.7,740.09,555.3,0,0,0,0,0,0,
12823587.14,378.3,24.02,355.11,378.09,0,0,0,0,0,0,
12823576.93,309.32,25.04,298.75,395.26,0,0,0,0,0,0,
12823566.72,605.24,32.45,593.44,512.39,0,0,0,0,0,0,
12823556.51,911.96,45.9,908.18,733.98,0,0,0,0,0,0,
12823546.31,325.03,35.67,320.62,567.59,0,0,0,0,0,0,
12823536.12,294.37,16.46,287.48,261.81,0,0,0,0,0,0,
12823525.92,533.97,34.61,530.15,549.95,0,0,0,0,0,0,
12823515.71,736.56,47.23,731.95,752.19,0,0,0,0,0,0,
12823505.49,516.55,38.44,516.57,611.57,0,0,0,0,0,0,
12823495.29,406.57,20.71,397.19,329.93,0,0,0,0,0,0,
12823485.07,375.48,28.99,369.87,459.2,0,0,0,0,0,0,
12823474.88,524.77,36.22,520.33,575.38,0,0,0,0,0,0,
12823464.65,829.04,37.06,827.2,590.14,0,0,0,0,0,0,
12823454.44,307.19,28.26,299.39,448.36,0,0,0,0,0,0,
12823444.24,341.81,26.48,334.39,420.99,0,0,0,0,0,0,
12823434.04,552.05,28.75,547.21,454.37,0,0,0,0,0,0,
12823423.83,963.04,44.95,954.33,710.84,0,0,0,0,0,0,
12823413.62,295.7,39.25,280.68,624.54,0,0,0,0,0,0,
12823403.41,355.58,18.54,339.71,292.5,0,0,0,0,0,0,
12823393.21,449.95,29.57,446.46,471.15,0,0,0,0,0,0,
12823382.99,784.05,52.98,782.8,845.51,0,0,0,0,0,0,
12823372.78,561.38,38.66,545.71,613.66,0,0,0,0,0,0,
12823362.55,420.69,21.16,406.09,333.37,0,0,0,0,0,0,
12823352.35,369.09,29.22,362.37,460.94,0,0,0,0,0,0,
12823342.14,609.63,45.01,602.55,715.21,0,0,0,0,0,0,
12823331.86,763.27,34.78,755.36,553.07,0,0,0,0,0,0,
12823321.64,364.3,25.05,353.71,397.42,0,0,0,0,0,0,
12823311.42,315.69,25.6,306.36,405.58,0,0,0,0,0,0,
12823301.22,589.66,32.24,589.89,512.63,0,0,0,0,0,0,
12823291.03,906.02,46.15,904.99,734.89,0,0,0,0,0,0,
12823280.83,333.59,35.54,325.84,566.2,0,0,0,0,0,0,
12823270.63,299.51,16.12,286.93,253.17,0,0,0,0,0,0,
12823260.42,468.7,31.43,461.7,492.87,0,0,0,0,0,0,
12823250.21,826.54,51.16,823.84,816.19,0,0,0,0,0,0,
12823239.99,494.94,38.6,494.59,614.69,0,0,0,0,0,0,
12823229.77,403.87,19.92,383.52,313.01,0,0,0,0,0,0,
12823219.57,388.64,28.79,383.61,457.28,0,0,0,0,0,0,
12823209.37,672,50.53,669.83,804.16,0,0,0,0,0,0,
12823199.15,710.9,36.29,712.88,578.88,0,0,0,0,0,0,
12823188.95,434.29,25.67,429.03,409.31,0,0,0,0,0,0,
12823178.73,276.09,20.99,269.59,332.06,0,0,0,0,0,0,
12823168.52,524.98,28.4,520.48,450.68,0,0,0,0,0,0,
12823158.31,923.25,42.61,920.41,679.25,0,0,0,0,0,0,
12823148.09,321.07,40.08,307.49,637.77,0,0,0,0,0,0,
12823137.90,292.62,15.92,284.73,252.41,0,0,0,0,0,0,
12823127.70,484.69,31.67,475.12,500.09,0,0,0,0,0,0,
12823117.50,838.64,51.05,832.52,813.29,0,0,0,0,0,0,
12823107.28,489.93,39.51,481.55,626.73,0,0,0,0,0,0,
12823097.06,402.77,20.28,384.43,314.98,0,0,0,0,0,0,
12823086.86,392.91,28.95,383.77,455.4,0,0,0,0,0,0,
12823076.66,671.24,50.61,668.05,806.22,0,0,0,0,0,0,
12823066.43,696.05,36.17,696.56,578.36,0,0,0,0,0,0,
12823056.21,435.3,24,418.17,380.52,0,0,0,0,0,0,
12823045.99,291.63,21.59,284.74,340.37,0,0,0,0,0,0,
12823035.78,604.02,37.73,601.83,599.41,0,0,0,0,0,0,
12823025.55,848.73,41.31,846.34,658.42,0,0,0,0,0,0,
12823015.34,314.95,31.7,302.8,502.45,0,0,0,0,0,0,
12823005.14,283.31,22.2,274.83,352.3,0,0,0,0,0,0,
12822994.92,484.36,24.59,482.23,389.6,0,0,0,0,0,0,
12822984.71,686.26,49.13,685.24,783.22,0,0,0,0,0,0,
12822974.50,586.52,38.57,573.19,611.65,0,0,0,0,0,0,
12822964.28,420.92,20.31,410.82,321.76,0,0,0,0,0,0,
12822954.08,357.06,29.07,349.05,460.37,0,0,0,0,0,0,
12822943.88,617.78,45.17,608.82,717.58,0,0,0,0,0,0,
12822933.65,790.99,35.98,782.24,572.66,0,0,0,0,0,0,
12822923.44,342.21,24.57,331.42,382.64,0,0,0,0,0,0,
12822913.23,347.42,26.37,333.72,416.06,0,0,0,0,0,0,
12822903.04,582.06,31.09,573.42,492.33,0,0,0,0,0,0,
12822892.82,905.51,40.73,900.79,649.01,0,0,0,0,0,0,
12822882.56,294.84,40.34,274.22,638.13,0,0,0,0,0,0,
12822872.36,315.04,16.62,304.87,262.86,0,0,0,0,0,0,
12822862.16,475.71,30.77,467.03,486.07,0,0,0,0,0,0,
12822851.96,807.38,51.15,804.21,815.3,0,0,0,0,0,0,
12822841.74,517.77,39.66,507.64,630.87,0,0,0,0,0,0,
12822831.52,410.26,20.27,397.05,319.85,0,0,0,0,0,0,
12822821.31,370.81,28.73,365.62,456.13,0,0,0,0,0,0,
12822811.11,663.78,48.76,658.97,777.12,0,0,0,0,0,0,
12822800.89,730.87,35.31,729.04,562.51,0,0,0,0,0,0,
12822790.68,399.3,23.72,386.02,371.85,0,0,0,0,0,0,
12822780.45,291.29,24.26,287.34,385.94,0,0,0,0,0,0,
12822770.26,517.06,26.8,508.91,423.35,0,0,0,0,0,0,
12822760.04,955.86,43.83,944.34,695.83,0,0,0,0,0,0,
12822749.81,286.8,39.32,278.7,625.72,0,0,0,0,0,0,
12822739.60,350.83,18.21,343.95,291.24,0,0,0,0,0,0,
12822729.39,453.75,29.42,448.54,464.13,0,0,0,0,0,0,
12822719.18,751.04,52.68,751.67,837.19,0,0,0,0,0,0,
12822708.97,584.67,39.05,589.3,622.78,0,0,0,0,0,0,
12822698.76,409.92,20.06,392.49,317.32,0,0,0,0,0,0,
12822688.54,363.32,28.31,359.96,448.88,0,0,0,0,0,0,
12822678.34,623.26,46.64,621.52,743.96,0,0,0,0,0,0,
12822668.12,766.57,35.78,766.88,568.69,0,0,0,0,0,0,
12822657.90,303.81,21.05,295.9,332.23,0,0,0,0,0,0,
12822647.70,308.07,26.05,299.1,414.34,0,0,0,0,0,0,
12822637.50,482.51,23.47,479.18,371.55,0,0,0,0,0,0,
12822627.22,835.81,48.25,832.42,767.5,0,0,0,0,0,0,
12822617.00,433.2,38.73,423.64,616.33,0,0,0,0,0,0,
12822606.74,380.33,20.01,368.25,316.95,0,0,0,0,0,0,
12822596.53,321.55,25.05,314.02,396.38,0,0,0,0,0,0,
12822586.34,611.62,45.57,602.29,724.12,0,0,0,0,0,0,
12822576.10,817.36,34.49,813.38,549.36,0,0,0,0,0,0,
12822565.90,324.12,25.98,316.63,411.93,0,0,0,0,0,0,
12822555.68,320.43,26.06,312.51,411,0,0,0,0,0,0,
12822545.47,442.6,23.53,438.8,371.12,0,0,0,0,0,0,
12822535.29,770.79,47.78,764.77,760.77,0,0,0,0,0,0,
12822525.06,460.35,36.93,448.16,587.56,0,0,0,0,0,0,
12822514.85,453.73,21.7,433.44,341.54,0,0,0,0,0,0,
12822504.60,334.53,24.62,327.9,389.09,0,0,0,0,0,0,
12822494.40,594.48,47.36,590.39,753.9,0,0,0,0,0,0,
12822484.18,813.02,34.77,804.63,551.95,0,0,0,0,0,0,
12822473.98,325.97,26.36,316.57,416.92,0,0,0,0,0,0,
12822463.75,292.51,24.07,284.88,383.61,0,0,0,0,0,0,
12822453.56,515.51,27.32,508.9,432.83,0,0,0,0,0,0,
12822443.34,696.33,44.57,693.16,710.19,0,0,0,0,0,0,
12822433.14,477.48,37.11,469.71,590.4,0,0,0,0,0,0,
12822422.92,412.85,20.7,403.98,327.26,0,0,0,0,0,0,
12822412.70,315.55,23.49,309,372.63,0,0,0,0,0,0,
12822402.51,391.68,20.6,388.07,325.96,0,0,0,0,0,0,
12822392.30,755.25,43.04,754.29,686.23,0,0,0,0,0,0,
12822382.08,433.36,39.22,427.51,623.26,0,0,0,0,0,0,
12822371.86,369.84,19.84,361.18,315.26,0,0,0,0,0,0,
12822361.66,349.38,26.69,346.32,423.66,0,0,0,0,0,0,
12822351.45,657.06,48.61,647.4,771.13,0,0,0,0,0,0,
12822341.22,734.33,35.9,726.61,566.43,0,0,0,0,0,0,
12822331.02,303.94,19.1,291.39,302.93,0,0,0,0,0,0,
12822320.81,345.6,26.54,337.53,420.63,0,0,0,0,0,0,
12822310.59,559.89,29.29,551.86,463.03,0,0,0,0,0,0,
12822300.37,939.6,45.15,931.86,718.05,0,0,0,0,0,0,
12822290.16,305.72,38.38,285.34,604.93,0,0,0,0,0,0,
12822279.95,385.97,20.86,371.19,327.52,0,0,0,0,0,0,
12822269.75,413.79,27.68,407.32,436.69,0,0,0,0,0,0,
12822259.53,751.51,53.01,748.37,844.53,0,0,0,0,0,0,
12822249.31,592.39,38.43,578.71,608.39,0,0,0,0,0,0,
12822239.10,414.73,20.89,406.1,331.31,0,0,0,0,0,0,
12822228.90,346.71,28.34,343.48,450.45,0,0,0,0,0,0,
12822218.69,611.12,44.85,608.67,713.5,0,0,0,0,0,0,
12822208.47,800.72,36.76,796.06,584.79,0,0,0,0,0,0,
12822198.27,333.67,24.42,326.75,385.9,0,0,0,0,0,0,
12822188.04,338.09,25.71,334.39,408.48,0,0,0,0,0,0,
12822177.81,598.43,32.86,592.71,516.49,0,0,0,0,0,0,
12822167.59,918.4,44.2,919.09,709.61,0,0,0,0,0,0,
12822157.39,333.07,37.66,315.8,596.68,0,0,0,0,0,0,
12822147.20,293.01,16.2,283.73,255.87,0,0,0,0,0,0,
12822136.99,508.37,34.11,505.03,540.57,0,0,0,0,0,0,
12822126.80,839.61,48.74,836.65,775.72,0,0,0,0,0,0,
12822116.58,417.5,37.74,409.45,599.47,0,0,0,0,0,0,
12822106.36,444.59,21.92,429.92,344.68,0,0,0,0,0,0,
12822096.15,340.16,28.15,336.96,447.67,0,0,0,0,0,0,
12822085.95,598.2,43.9,595.96,698.59,0,0,0,0,0,0,
12822075.72,784.39,35.71,785.3,568.52,0,0,0,0,0,0,
12822065.50,351.28,25.05,339.59,396.75,0,0,0,0,0,0,
12822055.28,321.78,25.75,311.52,408.45,0,0,0,0,0,0,
12822045.08,601.62,31.92,595.05,504.25,0,0,0,0,0,0,
12822034.86,915.26,45.29,910.06,720.19,0,0,0,0,0,0,
12822024.66,319.91,37,309.97,586.58,0,0,0,0,0,0,
12822014.47,302.3,16.65,297.13,262.29,0,0,0,0,0,0,
12822004.27,529.36,34.96,522.73,553.18,0,0,0,0,0,0,
12821994.06,854.86,47.7,853.31,761.24,0,0,0,0,0,0,
12821983.84,415.18,38.7,402.05,614.88,0,0,0,0,0,0,
12821973.63,358.18,19.25,339.97,306.96,0,0,0,0,0,0,
12821963.43,338.39,27.07,333.46,428.16,0,0,0,0,0,0,
